company_name,siren_number,nic_number,legal_form,ape_code,address,postal_code,city,region,registration_date,deregistration_date,closing_date_2018_1,revenue_2018_1,turnover_2018_1,closing_date_2018_2,revenue_2018_2,turnover_2018_2,closing_date_2018_3,revenue_2018_3,turnover_2018_3,closing_date_2019_1,revenue_2019_1,turnover_2019_1,closing_date_2019_2,revenue_2019_2,turnover_2019_2,closing_date_2019_3,revenue_2019_3,turnover_2019_3,closing_date_2020_1,revenue_2020_1,turnover_2020_1,closing_date_2020_2,revenue_2020_2,turnover_2020_2,closing_date_2020_3,revenue_2020_3,turnover_2020_3,closing_date_2021_1,revenue_2021_1,turnover_2021_1,closing_date_2021_2,revenue_2021_2,turnover_2021_2,closing_date_2021_3,revenue_2021_3,turnover_2021_3,closing_date_2022_1,revenue_2022_1,turnover_2022_1,closing_date_2022_2,revenue_2022_2,turnover_2022_2,closing_date_2022_3,revenue_2022_3,turnover_2022_3,industry_sector,phone_number,website,reviews,schedule,instagram,facebook,twitter,linkedin,youtube,email,scraping_date,siren,dateCreationUniteLegale,dateDernierTraitementUniteLegale,nombrePeriodesUniteLegale,categorieEntreprise
2 S,843804436,15.0,Societe par actions simplifiee,0000Z,4 RUE SAINT ETIENNE DES TONNELIERS,76000.0,ROUEN,Normandie,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843804436.0,2018-11-13,2024-03-22T14:26:06,3.0,PME
MAMMA NANA,894266964,10.0,Societe a responsabilite limitee,0000Z,3 RUE JEANNE D ARC,42660.0,ST GENEST MALIFAUX,Auvergne-Rhône-Alpes,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,894266964.0,2021-02-18,2024-03-22T14:26:06,2.0,PME
FLEURS ET DES LYS,913519278,18.0,Société à responsabilité limitée à associé unique,0000Z,38 GRAND RUE LOUIS BOUIS,34160.0,SUSSARGUES,Languedoc-Roussillon-Midi-Pyrénées,2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,913519278.0,2022-05-16,2024-03-22T14:26:06,2.0,
AGLA DISTRIB,838459675,16.0,Societe a responsabilite limitee,0000Z,129 CHEMIN DE BOUDOU,31140.0,LAUNAGUET,Languedoc-Roussillon-Midi-Pyrénées,2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,838459675.0,2018-03-26,2024-06-06T13:09:56,3.0,PME
MAISON BLIN,803283043,13.0,Societe a responsabilite limitee,0000Z,200 AVENUE DU MARECHAL FOCH,78700.0,CONFLANS STE HONORINE,Ile-de-France,2014-07-03,,2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803283043.0,2014-07-03,2024-03-22T14:26:06,4.0,
Taxi Terry,891489890,14.0,Societe a responsabilite limitee a associe unique,0000Z,14 GRANDE RUE,88120.0,SAPOIS,Alsace-Champagne-Ardenne-Lorraine,2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,891489890.0,2020-11-23,2024-03-22T14:26:06,3.0,PME
LOUIZ AND CO,903126118,12.0,Societe par actions simplifiee a associe unique,0000Z,RUE DE LA LIBERATION,7690.0,VILLEVOCANCE,Auvergne-Rhône-Alpes,2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,903126118.0,2021-09-15,2024-03-22T14:26:06,2.0,PME
A L'EAU PISCINES 15,838465037,11.0,Societe a responsabilite limitee,0000Z,LIEU DIT MONTHELY,15250.0,NAUCELLES,Auvergne-Rhône-Alpes,2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,838465037.0,2018-03-27,2024-03-22T14:26:06,3.0,PME
GW LYAUTEY,840746366,11.0,Societe par actions simplifiee a associe unique,0000Z,4 PLACE MARECHAL LYAUTEY,69006.0,LYON,Auvergne-Rhône-Alpes,2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840746366.0,2018-06-26,2024-03-22T14:26:06,2.0,PME
RUEIL 55,894502152,16.0,Societe a responsabilite limitee,0000Z,16 RUE PAUL VAILLANT COUTURIER,92500.0,RUEIL MALMAISON,Ile-de-France,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,894502152.0,2021-02-24,2024-03-22T14:26:06,3.0,ETI
POEZEVARA-METIVIER,848345153,11.0,Societe en nom collectif,0000Z,17 PLACE DE L EGLISE,35410.0,NOUVOITOU,Bretagne,2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848345153.0,2019-02-01,2024-03-22T14:26:06,2.0,PME
AMBSAM,848244240,18.0,Societe par actions simplifiee a associe unique,0000Z,164 CHEMIN DES ECOLIERS,30350.0,MAURESSARGUES,Languedoc-Roussillon-Midi-Pyrénées,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848244240.0,2019-02-01,2024-03-22T14:26:06,2.0,PME
PULGARDATA,919928044,16.0,Société à responsabilité limitée à associé unique,0000Z,1 BOULEVARD CAMILLE BLANC,34200.0,SETE,Languedoc-Roussillon-Midi-Pyrénées,2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919928044.0,2022-10-03,2024-03-22T14:26:06,2.0,
HOTEL DU PORT,913560280,12.0,Société par actions simplifiée à associé unique,0000Z,29 QUAI DE LA POITHEVINIERE,17410.0,ST MARTIN DE RE,Aquitaine-Limousin-Poitou-Charentes,2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,913560280.0,2022-05-16,2024-03-22T14:26:06,2.0,
PRESSE DUVAL,894471333,19.0,Societe a responsabilite limitee a associe unique,0000Z,134 AVENUE PAUL MACHY,62215.0,OYE PLAGE,Nord-Pas-de-Calais-Picardie,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,894471333.0,2021-02-24,2024-03-22T14:26:06,3.0,PME
HOTEL AGEN 47,840688501,13.0,Societe a responsabilite limitee,0000Z,RUE BELLILE,47000.0,AGEN,Aquitaine-Limousin-Poitou-Charentes,2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840688501.0,2018-06-12,2024-03-22T14:26:06,2.0,PME
PONTHOREAU ET FILS,919972166,12.0,Société à responsabilité limitée à associé unique,0000Z,85 RUE SAINT PIERRE,49300.0,CHOLET,Pays-de-la-Loire,2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919972166.0,2022-09-28,2024-03-22T14:26:06,2.0,
BESSET NETTOYAGE,951173707,13.0,Société à responsabilité limitée à associé unique,0000Z,39 IMPASSE DE L ETANG,38300.0,CHATEAUVILAIN,Auvergne-Rhône-Alpes,2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,951173707.0,2023-03-31,2024-03-22T14:26:06,2.0,
LELOUP GREGORY,842612061,15.0,Societe a responsabilite limitee a associe unique,0000Z,59 RUE DE BLOIS,41220.0,DHUIZON,Centre-Val de Loire,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842612061.0,2018-09-26,2024-03-22T14:26:06,2.0,PME
W'IN NANTES,880074356,10.0,Societe par actions simplifiee a associe unique,0000Z,30 ALLEES DE TOURNY,33000.0,BORDEAUX,Aquitaine-Limousin-Poitou-Charentes,2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,880074356.0,2019-12-23,2024-06-26T05:25:20,2.0,PME
OLRAHIT,894252493,16.0,Societe par actions simplifiee a associe unique,0000Z,2925 ROUTE DE ROGNES,13540.0,AIX EN PROVENCE,Provence-Alpes-Côte d'Azur,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,894252493.0,2021-02-18,2024-03-22T14:26:06,3.0,
MESINGAV,903195980,11.0,Societe a responsabilite limitee,0000Z,11 RUE DU GENERAL DE GAULLE,50110.0,CHERBOURG EN COTENTIN,Normandie,2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,903195980.0,2021-09-14,2024-03-22T14:26:06,2.0,PME
LEGER ERIC,842485724,12.0,Societe a responsabilite limitee a associe unique,0000Z,11 BOULEVARD MARECHAL GALLIENI,21000.0,DIJON,Bourgogne-Franche-Comté,2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842485724.0,2018-09-20,2024-03-22T14:26:06,2.0,PME
BEYNOST BIO,848224812,18.0,Societe par actions simplifiee,0000Z,ZONE D AMENAGEMENT CONCERTE DES BATERS,1700.0,BEYNOST,Auvergne-Rhône-Alpes,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848224812.0,2019-02-11,2024-03-22T14:26:06,2.0,PME
LEFRANCOIS PNEUS,842447146,15.0,Societe a responsabilite limitee a associe unique,0000Z,18 RUE DE LA TILLOLE,64100.0,BAYONNE,Aquitaine-Limousin-Poitou-Charentes,2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842447146.0,2018-09-17,2024-03-22T14:26:06,2.0,PME
JLA,840802110,14.0,Societe par actions simplifiee,0000Z,2 B RUE DES MIMOSAS,66300.0,PONTEILLA,Languedoc-Roussillon-Midi-Pyrénées,2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840802110.0,2018-06-29,2024-03-22T14:26:06,2.0,PME
LEFEVRE CONSEIL PATRIMOINE,841569056,10.0,Societe par actions simplifiee a associe unique,0000Z,264 RUE BERNARD BORDIER,60150.0,LONGUEIL ANNEL,Nord-Pas-de-Calais-Picardie,2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841569056.0,2018-07-31,2024-03-22T14:26:06,4.0,PME
ACTUAL 574,880018601,18.0,Societe en nom collectif,0000Z,11 RUE EMILE BRAULT,53000.0,LAVAL,Pays-de-la-Loire,2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,880018601.0,2019-12-19,2024-03-22T14:26:06,3.0,ETI
INSTANT GOURMAND,810333880,13.0,Societe a responsabilite limitee a associe unique,0000Z,6 CHEMIN LE REGAIN,64110.0,LAROIN,Aquitaine-Limousin-Poitou-Charentes,2015-03-27,,2018-03-31,,,2017-03-31,56890.0,2300.0,2016-03-31,31990.0,-830.0,2019-03-31,,,2018-03-31,,,2017-03-31,56890.0,2300.0,2020-03-31,,,2019-03-31,,,2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810333880.0,2015-04-01,2024-03-22T14:26:06,3.0,PME
Nota Climat,903143642,10.0,Societe par actions simplifiee a associe unique,0000Z,6 RUE JEAN JAURES,78100.0,ST GERMAIN EN LAYE,Ile-de-France,2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,903143642.0,2021-09-15,2024-03-22T14:26:06,2.0,PME
MEYERBEERSTREET,840823181,10.0,Societe par actions simplifiee,0000Z,12 RUE MEYERBEER,6000.0,NICE,Provence-Alpes-Côte d'Azur,2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840823181.0,2018-07-01,2024-03-22T14:26:06,4.0,
DARDINIER - STENGEL,849460605,17.0,Societe a responsabilite limitee,0000Z,10 PLACE DE LA FONTAINE,54180.0,HEILLECOURT,Alsace-Champagne-Ardenne-Lorraine,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849460605.0,2019-03-26,2024-03-22T14:26:06,2.0,PME
VICTORIA RETAIL,903154474,14.0,Societe par actions simplifiee,0000Z,45 BOULEVARD EDOUARD HERRIOT,13008.0,MARSEILLE,Provence-Alpes-Côte d'Azur,2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,903154474.0,2021-09-15,2024-03-22T14:26:06,2.0,PME
NOUGARET BIS,880084892,12.0,Societe en nom collectif,0000Z,9 PLACE DU MONUMENT,35290.0,GAEL,Bretagne,2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,880084892.0,2019-12-13,2024-03-22T14:26:06,2.0,PME
City Alimentation,849490255,15.0,Societe par actions simplifiee,0000Z,42 CHEMIN DES IZARDS,31200.0,TOULOUSE,Languedoc-Roussillon-Midi-Pyrénées,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849490255.0,2019-03-19,2024-03-22T14:26:06,2.0,PME
CHEZ LALA ET MOD,913580676,17.0,Société à responsabilité limitée,0000Z,11 RUE LOUIS LUMIERE,76420.0,BIHOREL,Normandie,2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,913580676.0,2022-05-17,2024-03-22T14:26:06,2.0,
CHICHI BAR,913589784,10.0,Société par actions simplifiée,0000Z,18 AVENUE DE VERDUN,94200.0,IVRY SUR SEINE,Ile-de-France,2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,913589784.0,2022-05-17,2024-03-22T14:26:06,2.0,
RUEDY AUDIT ET GESTION,501692412,15.0,Societe a responsabilite limitee a associe unique,0000Z,37 B AVENUE DE LA VALLEE DU BREUCHIN,70300.0,FROIDECONCHE,Bourgogne-Franche-Comté,2007-12-28,,2018-06-30,,,2017-06-30,,,2016-06-30,698640.0,9080.0,2019-06-30,,,2018-06-30,,,2017-06-30,,,2020-06-30,,,2019-06-30,,,2018-06-30,,,2021-06-30,,,2020-06-30,,,2019-06-30,,,2022-06-30,,,2021-06-30,,,2020-06-30,,,,,,,,,,,,,,,501692412.0,2007-12-08,2024-03-22T14:26:06,2.0,PME
LE FOURNIL DE MA CLO,842412264,17.0,Societe a responsabilite limitee a associe unique,0000Z,363 ROUTE DE MORIERES,84270.0,VEDENE,Provence-Alpes-Côte d'Azur,2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842412264.0,2018-09-18,2024-03-22T14:26:06,3.0,PME
CLERY,913579900,14.0,Société par actions simplifiée,0000Z,5 RUE DU CUGNIET,73480.0,VAL CENIS,Auvergne-Rhône-Alpes,2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,913579900.0,2022-05-17,2024-03-22T14:26:06,2.0,
BEAUTY BODY LPDV,902858026,13.0,Societe par actions simplifiee,0000Z,15 RUE DE L EUCALYPTUS,97419.0,LA POSSESSION,La Réunion,2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,902858026.0,2021-09-07,2024-06-22T13:07:16,2.0,PME
LE FLORUM,842480774,12.0,Societe a responsabilite limitee,0000Z,AVENUE MARCEL PROUST,28000.0,CHARTRES,Centre-Val de Loire,2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842480774.0,2018-09-20,2024-05-15T05:26:25,2.0,PME
LE DUPLEX,842439366,19.0,Societe a responsabilite limitee a associe unique,0000Z,183 PLACE DE LA GARE,73000.0,CHAMBERY,Auvergne-Rhône-Alpes,2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842439366.0,2018-09-17,2024-03-22T14:26:06,4.0,PME
LE CEJO,841844723,12.0,Societe a responsabilite limitee,0000Z,1788 ROUTE D ALBERTVILLE,74320.0,SEVRIER,Auvergne-Rhône-Alpes,2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841844723.0,2018-08-13,2024-07-31T15:45:42,3.0,PME
LE COMPTOIR ST-JEAN,842431140,16.0,Societe a responsabilite limitee a associe unique,0000Z,14 B BOULEVARD DE LA CITE,87000.0,LIMOGES,Aquitaine-Limousin-Poitou-Charentes,2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842431140.0,2018-09-17,2024-03-22T14:26:06,2.0,PME
LE COMPTOIR FOUGERES,841668247,15.0,Societe a responsabilite limitee,0000Z,12 PLACE ARISTIDE BRIAND,35300.0,FOUGERES,Bretagne,2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841668247.0,2018-08-07,2024-06-07T16:01:46,2.0,PME
LE SAUVAGEON,953632031,19.0,Société par actions simplifiée,0000Z,240 CHEMIN DE LA CHALETTAZ,74740.0,SIXT FER A CHEVAL,Auvergne-Rhône-Alpes,2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,953632031.0,2023-06-15,2024-03-22T14:26:06,2.0,
BEST'ACADEMY,952871937,19.0,Société par actions simplifiée à associé unique,0000Z,40 RUE DU PRESIDENT POINCARE,57500.0,ST AVOLD,Alsace-Champagne-Ardenne-Lorraine,2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,952871937.0,2023-05-24,2024-03-22T14:26:06,1.0,
SERGHINI SAS,824492755,23.0,Societe par actions simplifiee a associe unique,0000Z,27 RUE DU MOUTIER,93300.0,AUBERVILLIERS,Ile-de-France,2016-12-21,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,824492755.0,2016-12-21,2024-03-22T14:26:06,3.0,
MALOMA,919736546,12.0,Société à responsabilité limitée à associé unique,0000Z,L'Estiva 49,73440.0,LES BELLEVILLE,Auvergne-Rhône-Alpes,2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919736546.0,2022-09-28,2024-03-22T14:26:06,2.0,
TRIP BY CAR,812583813,17.0,Societe par actions simplifiee a associe unique,0000Z,2 RUE MAURICE RAVEL,94000.0,CRETEIL,Ile-de-France,2015-07-17,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,812583813.0,2015-07-15,2024-03-22T14:26:06,2.0,
SARL HORTENCIA,802875849,19.0,Societe a responsabilite limitee,0000Z,8 AVENUE GAMBETTA,79400.0,ST MAIXENT L ECOLE,Aquitaine-Limousin-Poitou-Charentes,2014-06-18,,2018-06-30,,,2017-06-30,,,2016-06-30,197888.0,3452.0,2019-06-30,,,2018-06-30,,,2017-06-30,,,2020-06-30,,,2019-06-30,,,2018-06-30,,,2021-06-30,,,2020-06-30,,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,802875849.0,2014-06-13,2024-03-22T14:26:06,5.0,PME
LE CHAMPS DE BLE,842546038,14.0,Societe a responsabilite limitee,0000Z,21 AVENUE EMILIE DE VILLENEUVE,81100.0,CASTRES,Languedoc-Roussillon-Midi-Pyrénées,2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842546038.0,2018-09-24,2024-03-22T14:26:06,2.0,PME
MAIPALUI,919746776,13.0,Société à responsabilité limitée,0000Z,5 AVENUE DES SAULES,40230.0,TOSSE,Aquitaine-Limousin-Poitou-Charentes,2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919746776.0,2022-09-28,2024-03-22T14:26:06,2.0,
LE CHALUTIER,842657181,17.0,Societe par actions simplifiee,0000Z,99 AVENUE DU PORT,13230.0,PORT ST LOUIS DU RHONE,Provence-Alpes-Côte d'Azur,2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842657181.0,2018-09-18,2024-03-22T14:26:06,2.0,PME
LE CELLIER DE MAGALI ET TOF,842096588,12.0,Societe par actions simplifiee a associe unique,0000Z,28 T BOULEVARD GEORGES RAVARI,81300.0,GRAULHET,Languedoc-Roussillon-Midi-Pyrénées,2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,842096588.0,2018-09-03,2024-03-22T14:26:06,4.0,PME
R & Y,840804066,16.0,Societe par actions simplifiee a associe unique,0000Z,62 RUE RACHAIS,69007.0,LYON,Auvergne-Rhône-Alpes,2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840804066.0,2018-06-30,2024-03-22T14:26:06,3.0,PME
COLIS CERT'AIN,903111375,15.0,Societe par actions simplifiee a associe unique,0000Z,58 CHEMIN DE LA VALLEE,1140.0,GARNERANS,Auvergne-Rhône-Alpes,2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,903111375.0,2021-09-14,2024-03-22T14:26:06,1.0,
LE BRESILIEN,841655558,10.0,Societe a responsabilite limitee a associe unique,0000Z,47 RUE DES MESANGES,30100.0,ALES,Languedoc-Roussillon-Midi-Pyrénées,2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841655558.0,2018-08-02,2024-03-22T14:26:06,3.0,PME
IVON PLOMBERIE,894302199,19.0,Societe a responsabilite limitee a associe unique,0000Z,24 RUE DU PAVE,72000.0,LE MANS,Pays-de-la-Loire,2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,894302199.0,2021-02-17,2024-03-22T14:26:06,3.0,PME
LA BONNE EXCUSE,848270799,10.0,Societe a responsabilite limitee a associe unique,0000Z,2 SQUARE GEORGES V,64000.0,PAU,Aquitaine-Limousin-Poitou-Charentes,2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848270799.0,2019-02-13,2024-03-22T14:26:06,2.0,PME
BANAWASH,952591170,16.0,Société par actions simplifiée à associé unique,0000Z,89 CHEMIN DU VERDIER,83210.0,LA FARLEDE,Provence-Alpes-Côte d'Azur,2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,952591170.0,2023-05-16,2024-03-22T14:26:06,2.0,
TOSELLO,889234076,12.0,Societe par actions simplifiee,0000Z,18 T AVENUE DREO,83170.0,BRIGNOLES,Provence-Alpes-Côte d'Azur,2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,889234076.0,2020-09-23,2024-03-22T14:26:06,2.0,PME
EQUIPEMENTS INDUSTRIELS,61805388,73.0,Societe a responsabilite limitee,0000Z,3 RUE DE VILLAGE,13006.0,MARSEILLE,Provence-Alpes-Côte d'Azur,1961-12-08,2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,61805388.0,1961-01-01,2024-03-22T14:26:06,3.0,
TRADE REPAIR,890445513,17.0,Societe a responsabilite limitee a associe unique,0000Z,3 PLACE DE LA FONTAINE,1630.0,ST GENIS POUILLY,Auvergne-Rhône-Alpes,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,890445513.0,2020-10-28,2024-03-22T14:26:06,2.0,PME
