company_name;siren_number;nic_number;legal_form;ape_code;address;postal_code;city;region;registration_date;deregistration_date;closing_date_2018_1;revenue_2018_1;turnover_2018_1;closing_date_2018_2;revenue_2018_2;turnover_2018_2;closing_date_2018_3;revenue_2018_3;turnover_2018_3;closing_date_2019_1;revenue_2019_1;turnover_2019_1;closing_date_2019_2;revenue_2019_2;turnover_2019_2;closing_date_2019_3;revenue_2019_3;turnover_2019_3;closing_date_2020_1;revenue_2020_1;turnover_2020_1;closing_date_2020_2;revenue_2020_2;turnover_2020_2;closing_date_2020_3;revenue_2020_3;turnover_2020_3;closing_date_2021_1;revenue_2021_1;turnover_2021_1;closing_date_2021_2;revenue_2021_2;turnover_2021_2;closing_date_2021_3;revenue_2021_3;turnover_2021_3;closing_date_2022_1;revenue_2022_1;turnover_2022_1;closing_date_2022_2;revenue_2022_2;turnover_2022_2;closing_date_2022_3;revenue_2022_3;turnover_2022_3;industry_sector;phone_number;website;reviews;schedule;instagram;facebook;twitter;linkedin;youtube;email;scraping_date;date_creation;last_processing_date;number_of_employee;company_category
AUTOSPORT LOISIRS;790381768.0;15.0;Societe par actions simplifiee;4511Z;997 MONTEE DE ROGNARD;69970.0;CHAPONNAY;Auvergne-Rhône-Alpes;2013-01-10;;2018-12-31;3832172.0;37830.0;2017-12-31;3718832.0;-131272.0;2016-12-31;3244216.0;12097.0;2019-12-31;4025429.0;1068.0;2018-12-31;3832172.0;37830.0;2017-12-31;3718832.0;-131272.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-01-01;2024-03-22T14:26:06;3.0;PME
ECLIPSE;790884100.0;13.0;Societe a responsabilite limitee;9603Z;48 RUE ROUGET DE LISLE;54510.0;TOMBLAINE;Alsace-Champagne-Ardenne-Lorraine;2013-02-01;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-02-28;2024-03-22T14:26:06;2.0;PME
AS2ADI-CONSULTING;790988026.0;15.0;Societe a responsabilite limitee a associe unique;6202A;14 RUE SAINT CLEMENT;93200.0;ST DENIS;Ile-de-France;2013-02-08;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-01-15;2024-03-22T14:26:06;2.0;PME
M.V STORE;791213945.0;29.0;Societe a responsabilite limitee;4711B;2 PLACE PIERRE BEREGOVOY;93420.0;VILLEPINTE;Ile-de-France;2014-05-19;;2018-12-31;84773.0;-1672.0;2017-12-31;103839.0;2557.0;2016-12-31;90401.0;4420.0;2019-12-31;73806.0;4066.0;2018-12-31;84773.0;-1672.0;2017-12-31;103839.0;2557.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-02-15;2024-03-22T14:26:06;4.0;PME
CD TRANSPORT;791330095.0;13.0;Societe a responsabilite limitee;4941B;2 B RUE DUPONT DE L EURE;75020.0;PARIS;Ile-de-France;2013-02-20;;2018-12-31;;;2017-12-31;130583.0;20209.0;2016-12-31;8408.0;1201.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-01-07;2024-03-22T14:26:06;3.0;PME
PARMEAU;791343916.0;23.0;Societe a responsabilite limitee a associe unique;5610A;55 PROMENADE DE LA COTE VERMEILLE;66140.0;CANET EN ROUSSILLON;Languedoc-Roussillon-Midi-Pyrénées;2013-03-01;;2018-12-31;103659.0;4128.0;2017-12-31;;;2016-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-03-01;2024-03-22T14:26:06;4.0;PME
AUX DELICES DE LA COTE D'OPALE;791739675.0;19.0;Societe a responsabilite limitee;1071C;34 RUE NATIONALE;62164.0;AMBLETEUSE;Nord-Pas-de-Calais-Picardie;2013-03-20;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-02-01;2024-03-22T14:26:06;3.0;PME
AGR'HYGIENE;791858483.0;13.0;Societe par actions simplifiee;8122Z;RUE DE LA COUSTETTE;12150.0;SEVERAC D AVEYRON;Languedoc-Roussillon-Midi-Pyrénées;2013-03-25;;2018-12-31;144004.0;71950.0;2017-12-31;;;2016-12-31;90410.0;59050.0;2019-12-31;136711.0;58816.0;2018-12-31;144000.0;71950.0;2017-12-31;;;2020-12-31;150939.0;57657.0;2019-12-31;136711.0;58816.0;2018-12-31;144000.0;71950.0;2021-12-31;137180.0;36066.0;2020-12-31;150939.0;57657.0;2019-12-31;136711.0;58816.0;;;;;;;;;;;;;;;;;;;;;;2013-03-13;2024-03-22T14:26:06;2.0;PME
GRAINES D'ARTISTES;792511651.0;12.0;Societe a responsabilite limitee a associe unique;;1662 AVENUE DU GENERAL DE GAULLE;59910.0;BONDUES;Nord-Pas-de-Calais-Picardie;2013-04-30;;2018-09-30;;;2017-09-30;;;2016-09-30;;;2019-09-30;;;2018-09-30;;;2017-09-30;;;2020-09-30;;;2019-09-30;;;2018-09-30;;;2021-09-30;;;2020-09-30;;;2019-09-30;;;;;;;;;;;;;;;;;;;;;;;;2013-04-06;2024-03-22T14:26:06;3.0;PME
GI&JOE;792543225.0;17.0;Societe par actions simplifiee;1812Z;25 RUE DES ECOLES;75005.0;PARIS;Ile-de-France;2013-04-18;;2018-12-31;;;2017-12-31;397816.0;-19095.0;2016-12-31;407153.0;4774.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-04-15;2024-03-22T14:26:06;3.0;
MARC BUILS CONSULTANT;792667321.0;30.0;Societe par actions simplifiee a associe unique;6202A;17 RUE ABRAHAM DUQUESNE;33600.0;PESSAC;Aquitaine-Limousin-Poitou-Charentes;2015-10-01;;2018-12-31;102738.0;13628.0;2017-12-31;124404.0;20843.0;2016-12-31;108828.0;27286.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-04-01;2024-03-22T14:26:06;4.0;PME
ABD DIFFUSION;792744138.0;19.0;Societe par actions simplifiee;4778C;AVENUE EUGENE DONADEI;6700.0;ST LAURENT DU VAR;Provence-Alpes-Côte d'Azur;2013-04-26;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-04-17;2024-03-22T14:26:06;1.0;PME
SAINT HILAIRE EVENEMENTS;792790008.0;17.0;Societe a responsabilite limitee;5630Z;la Plantade;13111.0;COUDOUX;Provence-Alpes-Côte d'Azur;2013-04-29;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;289240.0;14594.0;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;289240.0;14594.0;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-04-06;2024-06-20T05:18:45;3.0;PME
EOMYS ENGINEERING;793135476.0;18.0;Societe par actions simplifiee a associe unique;7112B;121 RUE CHANZY;59260.0;LILLE;Nord-Pas-de-Calais-Picardie;2013-05-23;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-06-15;2024-04-18T05:28:47;3.0;PME
JUNIOR CITY;795147123.0;17.0;Societe a responsabilite limitee;4642Z;20 RUE DES GARDINOUX;93300.0;AUBERVILLIERS;Ile-de-France;2013-09-06;;2018-12-31;292526.0;-14343.0;2017-12-31;426693.0;14746.0;2016-12-31;269105.0;-31371.0;2019-12-31;213836.0;-24420.0;2018-12-31;292526.0;-14343.0;2017-12-31;426693.0;14746.0;2020-12-31;211618.0;14859.0;2019-12-31;213836.0;-24420.0;2018-12-31;292526.0;-14343.0;2021-12-31;204164.0;27029.0;2020-12-31;211618.0;14859.0;2019-12-31;213836.0;-24420.0;;;;;;;;;;;;;;;;;;;;;;2013-10-01;2024-03-22T14:26:06;1.0;PME
VIS'ACTION;797629367.0;13.0;Societe par actions simplifiee a associe unique;7022Z;121 RUE LOUIS PROUST;30900.0;NIMES;Languedoc-Roussillon-Midi-Pyrénées;2013-10-03;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-09-26;2024-03-22T14:26:06;2.0;PME
GROUPE NT;797984275.0;17.0;Societe par actions simplifiee a associe unique;6420Z;24 RUE BARON;75017.0;PARIS;Ile-de-France;2013-10-17;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-09-15;2024-05-21T05:16:04;1.0;PME
PIERAMAX;798386603.0;12.0;Societe a responsabilite limitee;6430Z;120 AVENUE DU GENERAL LECLERC;15000.0;AURILLAC;Auvergne-Rhône-Alpes;2013-11-08;;2018-12-31;300000.0;1125925.0;2017-12-31;241000.0;450570.0;2016-12-31;170000.0;450484.0;2019-12-31;299996.0;616182.0;2018-12-31;300000.0;1125925.0;2017-12-31;241000.0;450570.0;2020-12-31;282810.0;687833.0;2019-12-31;299996.0;616182.0;2018-12-31;300000.0;1125925.0;2021-12-31;300575.0;665593.0;2020-12-31;282810.0;687833.0;2019-12-31;299996.0;616182.0;;;;;;;;;;;;;;;;;;;;;;2013-11-05;2024-03-22T14:26:06;2.0;PME
L2A INVESTISSEMENT;799159850.0;12.0;Societe par actions simplifiee a associe unique;6810Z;4 ALLEE DU BOULIDOU;34270.0;ST MATHIEU DE TREVIERS;Languedoc-Roussillon-Midi-Pyrénées;2013-12-23;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;;;;;;;2020-12-31;;;2019-12-31;;;;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-12-06;2024-03-22T14:26:06;3.0;PME
SARL ATOUT CARREAUX;799532999.0;15.0;Societe a responsabilite limitee;4333Z;14 RUE DES FEUILLANTINES;45650.0;ST JEAN LE BLANC;Centre-Val de Loire;2014-01-13;;2018-12-31;869850.0;43636.0;2017-12-31;868187.0;49068.0;2016-12-31;467076.0;15871.0;2019-12-31;995429.0;37593.0;2018-12-31;869850.0;43636.0;2017-12-31;868187.0;49068.0;2020-12-31;815211.0;22581.0;2019-12-31;995429.0;37593.0;2018-12-31;869850.0;43636.0;2021-12-31;1637384.0;7351.0;2020-12-31;815211.0;22581.0;2019-12-31;995429.0;37593.0;2022-12-31;645608.0;-34491.0;2021-12-31;1637384.0;7351.0;2020-12-31;815211.0;22581.0;;;;;;;;;;;;;2014-01-01;2024-03-22T14:26:06;2.0;PME
AGAPE;799692504.0;19.0;Societe par actions simplifiee;9329Z;2 RUE CHARLES DE FOUCAULD;66650.0;BANYULS SUR MER;Languedoc-Roussillon-Midi-Pyrénées;2014-01-30;;2018-12-31;61010.0;3006.0;2017-12-31;23799.0;-1731.0;2016-12-31;35125.0;4274.0;2019-12-31;76751.0;3611.0;2018-12-31;61010.0;3006.0;2017-12-31;23799.0;-1731.0;2020-12-31;27207.0;-3469.0;2019-12-31;76751.0;3611.0;2018-12-31;61010.0;3006.0;2021-12-31;65050.0;11737.0;2020-12-31;27207.0;-3469.0;2019-12-31;76751.0;3611.0;;;;;;;;;;;;;;;;;;;;;;2013-12-09;2024-03-22T14:26:06;1.0;PME
GUILLAUME GRELIER IMMOBILIER;799788005.0;12.0;Societe a responsabilite limitee a associe unique;6831Z;34 RUE RAOUL DUFY;76600.0;LE HAVRE;Normandie;2014-01-23;;2018-10-31;;;2017-10-31;;;2016-10-31;;;2019-10-31;;;2018-10-31;;;2017-10-31;;;2020-10-31;;;2019-10-31;;;2018-10-31;;;2021-10-31;;;2020-10-31;;;2019-10-31;;;;;;;;;;;;;;;;;;;;;;;;2014-01-15;2024-03-22T14:26:06;2.0;PME
MERA DANIELS PARIS TAX ASSOCIATES;799888458.0;12.0;Societe a responsabilite limitee;7022Z;6 RUE DE BASSANO;75116.0;PARIS;Ile-de-France;2014-01-23;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2014-01-15;2024-03-22T14:26:06;4.0;PME
SOS HABITAT;800694093.0;17.0;Societe a responsabilite limitee a associe unique;4391B;199 AVENUE DE LENS;62400.0;BETHUNE;Nord-Pas-de-Calais-Picardie;2014-03-11;;2018-06-30;;;2017-06-30;;;2016-06-30;;;2019-06-30;;;2018-06-30;;;2017-06-30;;;2020-06-30;;;2019-06-30;;;2018-06-30;;;2021-06-30;;;2020-06-30;;;2019-06-30;;;;;;;;;;;;;;;;;;;;;;;;2014-03-01;2024-03-22T14:26:06;2.0;PME
SARL SCAB;800965923.0;17.0;Societe a responsabilite limitee;6820B;2 T CHEMIN DE CREPIEUX;69300.0;CALUIRE ET CUIRE;Auvergne-Rhône-Alpes;2014-03-25;;2018-12-31;;;2017-12-31;;;2016-12-31;23400.0;-226.0;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-02-25;2024-03-22T14:26:06;1.0;PME
IMPECAUTO;493656805.0;14.0;Societe a responsabilite limitee a associe unique;4520A;99 IMPASSE DES CONTAMINES;74930.0;PERS JUSSY;Auvergne-Rhône-Alpes;2007-01-12;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2007-01-01;2024-03-22T14:26:06;3.0;PME
RENOVENCE;493859342.0;47.0;Societe a responsabilite limitee;4339Z;2 COURS VICTOR HUGO;13370.0;MALLEMORT;Provence-Alpes-Côte d'Azur;2014-04-22;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-01-17;2024-03-22T14:26:06;5.0;PME
BRASSIRO;493918486.0;17.0;Societe a responsabilite limitee;5610A;1 RUE EDGARD TOUFFREAU;56880.0;PLOEREN;Bretagne;2007-01-25;;2018-12-31;;;2017-12-31;;;2016-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-02-10;2024-03-22T14:26:06;4.0;
ANATIM;494012578.0;14.0;Societe a responsabilite limitee a associe unique;6630Z;53 RUE DU GRAND VERGER;54000.0;NANCY;Alsace-Champagne-Ardenne-Lorraine;2007-01-30;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-01-15;2024-03-22T14:26:06;3.0;PME
MAND'ART'INE;494155674.0;18.0;Societe a responsabilite limitee;9602A;8 RUE DE METZ;55400.0;ETAIN;Alsace-Champagne-Ardenne-Lorraine;2007-03-02;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-01-01;2024-03-22T14:26:06;4.0;PME
INTERBAT - SOCIETE D'ETUDES ET REALISATIONS DE TRAVAUX INTERIEURS DU BATIMENT;494347867.0;17.0;Societe a responsabilite limitee a associe unique;4399C;26 BOULEVARD PHILIPPE JOURDE;43000.0;LE PUY EN VELAY;Auvergne-Rhône-Alpes;2007-02-20;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-02-09;2024-03-22T14:26:06;5.0;PME
CONSTANTIN TRAVAUX FORESTIERS;495382939.0;25.0;Societe a responsabilite limitee a associe unique;0240Z;9 LIEU DIT JOMESSON;3230.0;BEAULON;Auvergne-Rhône-Alpes;2019-01-18;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;2021-12-31;;;;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2007-04-06;2024-03-22T14:26:06;3.0;
GRAINS D'AMOUR;498409713.0;27.0;Societe a responsabilite limitee a associe unique;1083Z;LIEU DIT LES TUILLIERES;24380.0;CHALAGNAC;Aquitaine-Limousin-Poitou-Charentes;2007-06-19;;2018-06-30;;;2017-06-30;;;2016-06-30;;;2019-06-30;;;2018-06-30;;;2017-06-30;;;2020-06-30;;;2019-06-30;;;2018-06-30;;;2021-06-30;;;2020-06-30;;;2019-06-30;;;2022-06-30;;;2021-06-30;;;2020-06-30;;;;;;;;;;;;;;;2007-06-06;2024-03-22T14:26:06;5.0;PME
SOBRUMA;498416387.0;13.0;Societe a responsabilite limitee a associe unique;4941B;3 Rue de la Salle;74960.0;ANNECY;Auvergne-Rhône-Alpes;2007-06-11;;2018-12-31;;;2017-12-31;;;2016-12-31;75000.0;2446.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-05-28;2024-03-22T14:26:06;3.0;PME
POINT SOLEIL;499015279.0;23.0;Societe a responsabilite limitee a associe unique;4729Z;3 RUE DE LA LIBERTE;24200.0;SARLAT LA CANEDA;Aquitaine-Limousin-Poitou-Charentes;2013-05-03;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2007-07-06;2024-03-22T14:26:06;5.0;PME
PELICANO;499200558.0;17.0;Societe a responsabilite limitee a associe unique;4331Z;67 CHEMIN DES STARGUETS;31470.0;FONTENILLES;Languedoc-Roussillon-Midi-Pyrénées;2007-07-27;;2018-12-31;;;2017-12-31;;;2016-12-31;135449.0;-4763.0;2019-12-31;;;;;;;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-07-01;2024-03-22T14:26:06;3.0;PME
HOLDING FABER;499969459.0;19.0;Societe a responsabilite limitee a associe unique;6420Z;65 CHEMIN DES ROCHES;41350.0;VINEUIL;Centre-Val de Loire;2007-09-18;;2018-12-31;;-1000.0;2017-12-31;;335.0;2016-12-31;0.0;580.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-09-10;2024-03-22T14:26:06;4.0;
TESORA;500539549.0;47.0;Societe a responsabilite limitee;7490B;22 AVENUE ARISTIDE BRIAND;94110.0;ARCUEIL;Ile-de-France;2012-02-03;;2018-12-31;2331725.0;210090.0;2017-12-31;;;2016-12-31;;;2019-12-31;2152347.0;46518.0;2018-12-31;2331725.0;210090.0;2017-12-31;;;2020-12-31;2146573.0;-126789.0;;;;;;;2021-12-31;;;2020-12-31;2146573.0;-126789.0;;;;;;;;;;;;;;;;;;;;;;;;;2007-10-08;2024-03-22T14:26:06;8.0;PME
MCY;500625009.0;13.0;Societe a responsabilite limitee;6820B;51 RUE CART BROUMET;25240.0;MOUTHE;Bourgogne-Franche-Comté;2007-10-23;;2018-06-30;;;2017-06-30;;;2016-06-30;;;2019-06-30;;;2018-06-30;;;2017-06-30;;;2020-06-30;;;2019-06-30;;;2018-06-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-11-01;2024-03-22T14:26:06;3.0;PME
VIRGINIE LANTEZ;500727318.0;23.0;Societe a responsabilite limitee a associe unique;4619B;85 RUE DE LA CROIX BLANCHE;33000.0;BORDEAUX;Aquitaine-Limousin-Poitou-Charentes;2007-11-05;;2018-12-31;;;2017-12-31;60446.0;-4993.0;2016-12-31;69394.0;6022.0;2019-12-31;;;2018-12-31;;;2017-12-31;60446.0;-4993.0;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;2022-12-31;;;2021-12-31;;;2020-12-31;;;;;;;;;;;;;;;2007-09-10;2024-03-22T14:26:06;3.0;PME
HERSCHEL PRODUCTIONS;501382204.0;29.0;Societe par actions simplifiee;5920Z;Lieu-dit Les Sieges;30120.0;BREAU MARS;Languedoc-Roussillon-Midi-Pyrénées;2013-09-12;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2007-11-09;2024-03-22T14:26:06;4.0;PME
MAISON MURETAINE;501600910.0;27.0;Societe a responsabilite limitee a associe unique;6810Z;28 RUE AGATHOISE;31000.0;TOULOUSE;Languedoc-Roussillon-Midi-Pyrénées;2007-12-21;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;2022-12-31;;;2021-12-31;;;2020-12-31;;;;;;;;;;;;;;;2008-01-01;2024-03-22T14:26:06;4.0;PME
S.G.D.;501654602.0;17.0;Societe a responsabilite limitee;5610C;10 RUE DES ARCHIVES;30150.0;ROQUEMAURE;Languedoc-Roussillon-Midi-Pyrénées;2007-12-18;;2018-12-31;;;;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2006-09-20;2024-03-22T14:26:06;2.0;PME
CABINET BOISROUX ARCHITECTES ASSOCIES;501676852.0;20.0;Societe a responsabilite limitee a associe unique;7111Z;14 IMPASSE AMIRAL TROUDE;50100.0;CHERBOURG EN COTENTIN;Normandie;2007-12-24;;2018-12-31;1382000.0;68000.0;2017-12-31;1424000.0;57000.0;2016-12-31;1369000.0;18000.0;2019-12-31;1331177.0;81613.0;2018-12-31;1382000.0;68000.0;2017-12-31;1424000.0;57000.0;2020-12-31;1194803.0;18512.0;2019-12-31;1331177.0;81613.0;2018-12-31;1382000.0;68000.0;2021-12-31;1257185.0;67140.0;2020-12-31;1194803.0;18512.0;2019-12-31;1331177.0;81613.0;;;;;;;;;;;;;;;;;;;;;;2007-12-20;2024-03-22T14:26:06;4.0;PME
ORTHODEAL FRANCE;502065642.0;22.0;Societe par actions simplifiee;4646Z;44 CHEMIN DU CHATEAU D EAU;38200.0;SEYSSUEL;Auvergne-Rhône-Alpes;2010-05-12;;2018-03-31;;;2017-03-31;;;;;;2019-03-31;;;2018-03-31;;;2017-03-31;;;2020-03-31;;;2019-03-31;;;2018-03-31;;;2021-03-31;;;2020-03-31;;;2019-03-31;;;2022-03-31;;;2021-03-31;;;2020-03-31;;;;;;;;;;;;;;;2008-01-14;2024-04-17T05:24:33;4.0;PME
FORCE DE LA NATURE;502707904.0;12.0;Societe a responsabilite limitee;0161Z;353 CHEMIN DES ETANGS;1220.0;DIVONNE LES BAINS;Auvergne-Rhône-Alpes;2008-02-21;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2008-01-01;2024-03-22T14:26:06;3.0;
JULARTH;503728669.0;14.0;Societe a responsabilite limitee;6430Z;37 VIEUX CHEMIN DE SAINT CLAR;31600.0;MURET;Languedoc-Roussillon-Midi-Pyrénées;2008-04-16;;2018-12-31;;8731.0;2017-12-31;0.0;8069.0;2016-12-31;;;2019-12-31;;;2018-12-31;0.0;8731.0;2017-12-31;0.0;8069.0;2020-12-31;;;2019-12-31;;;2018-12-31;0.0;8731.0;2021-12-31;;9985.0;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2008-04-03;2024-03-22T14:26:06;1.0;PME
MONTLUDIS;504307802.0;18.0;Societe par actions simplifiee;4711D;16 COURS DE LA PORTELLE;1120.0;MONTLUEL;Auvergne-Rhône-Alpes;2008-05-20;;2018-09-30;21349904.0;177881.0;2017-09-30;;;2016-09-30;20203934.0;217813.0;2019-09-30;22314864.0;283656.0;2018-09-30;21349904.0;177881.0;2017-09-30;;;2020-03-31;228500.0;-1538540.0;2019-09-30;22314864.0;283656.0;2018-09-30;21349904.0;177881.0;2021-03-31;392876.0;3181691.0;2020-03-31;228500.0;-1538540.0;2019-09-30;22314864.0;283656.0;2022-03-31;252565.0;253042.0;2021-03-31;392876.0;3181691.0;2020-03-31;228500.0;-1538540.0;;;;;;;;;;;;;2008-05-07;2024-03-22T14:26:06;6.0;GE
BORIE WHITE;504308602.0;37.0;Societe a responsabilite limitee;6832A;60 CHEMIN DE LA BORIE;13821.0;LA PENNE SUR HUVEAUNE;Provence-Alpes-Côte d'Azur;2009-08-27;;2018-12-31;174020.0;-5342.0;2017-12-31;182120.0;5132.0;2016-12-31;167720.0;-34740.0;2019-12-31;183200.0;24923.0;2018-12-31;174020.0;-5342.0;2017-12-31;182120.0;5132.0;2020-12-31;175280.0;96425.0;2019-12-31;183200.0;24923.0;2018-12-31;174020.0;-5342.0;2021-12-31;171760.0;5323.0;2020-12-31;;;2019-12-31;183200.0;24923.0;;;;;;;;;;;;;;;;;;;;;;2008-03-20;2024-03-22T14:26:06;6.0;PME
TRUILHE TRAVAUX AGRICOLES;504432808.0;13.0;Societe a responsabilite limitee a associe unique;8130Z;10 RUE DE L ANCIENNE POSTE;33290.0;PAREMPUYRE;Aquitaine-Limousin-Poitou-Charentes;2008-05-30;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2008-01-01;2024-03-22T14:26:06;2.0;PME
POPEI;504531252.0;55.0;Societe par actions simplifiee a associe unique;6202A;5 RUE JACQUES MONOD;17000.0;LA ROCHELLE;Aquitaine-Limousin-Poitou-Charentes;2015-08-12;;2018-12-31;;;;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2008-04-30;2024-03-22T14:26:06;7.0;PME
